beer_name,beer_style,brewery_name,review_overall,review_aroma,review_palate,review_taste,average_review
Lager & Lime Shandy,Fruit / Vegetable Beer,Simonds Farsons Cisk Plc.,1.5,3.0,1.0,1.5,1.75
Impact,Scotch Ale / Wee Heavy,AMB - Maître Brasseur,2.5,1.5,1.5,1.5,1.75
Xenabock,Bock,Slab City Brewing Company,1.0,3.0,1.5,1.5,1.75
Barrel Aged Peoples' Porter,American Porter,Foothills Brewing Company,1.0,2.5,2.0,1.5,1.75
Out Of Sight,American Stout,Avery Brewing Company,2.0,2.0,1.5,1.5,1.75
Palm Green,Belgian Pale Ale,Brouwerij Palm NV,1.5,2.5,1.5,1.5,1.75
Carlton Draught,American Adjunct Lager,"Carlton & United Breweries, Ltd.",2.0,1.5,2.0,1.5,1.75
Éphémère (Apple),Fruit / Vegetable Beer,Unibroue,1.5,2.5,1.5,1.5,1.75
Carlton LJ,American Adjunct Lager,"Carlton & United Breweries, Ltd.",1.0,2.0,2.0,2.0,1.75
Blue Diamond,American Adjunct Lager,Guangdong Blue Ribbon Group,2.0,1.0,2.5,1.5,1.75
Czechmate Pilser,German Pilsener,Pints Pub and Brewery and Freehouse,1.5,2.0,1.5,2.0,1.75
Pelgrim Bockbier,Bock,Stadsbrouwerij De Pelgrim,1.0,2.5,2.0,1.5,1.75
Gretchen's Gold Lager,American Adjunct Lager,Sun Valley Brewing Company,1.0,1.0,4.0,1.0,1.75
Kriek Extra,Lambic - Fruit,Brasserie Belle-Vue,2.5,2.0,1.0,1.5,1.75
Maple On Brett,American Wild Ale,Lawson's Finest Liquids,2.0,2.0,2.0,1.0,1.75
Millennium Starköl,Euro Pale Lager,Carlsberg Sverige AB,1.5,1.5,2.5,1.5,1.75
Snow Leopard Ice,Euro Pale Lager,Yanjing Pijiu (Guilin Liquan) Gufen Youxian Gongsi,2.0,2.0,1.0,2.0,1.75
"Pripps Blå Light 2,8%",Light Lager,Carlsberg Sverige AB,2.0,2.0,1.5,1.5,1.75
"Avesta Country 5,3",Euro Pale Lager,Avesta Bryggeri,2.0,1.5,2.0,1.5,1.75
Strong Blonde,American Strong Ale,Beermann's Beerwerks,1.5,2.0,1.5,2.0,1.75
Flying Aces Ale,Extra Special / Strong Bitter (ESB),Third Base Sports Bar & Brewery,1.5,2.0,1.5,2.0,1.75
Molson Dry Cold Shots,American Adjunct Lager,Molson Coors Canada,1.5,2.0,2.0,1.5,1.75
Market Street Wheat,American Pale Wheat Ale,Bohannon Brewery / Market Street Brewery,2.0,2.0,1.0,2.0,1.75
"Maribo Slots Pilsner 3,5%",Light Lager,Maribo Bryghus (Royal Unibrew),1.5,1.5,2.0,2.0,1.75
Nils Oscar Trippel,Tripel,the Nils Oscar Company,1.5,1.5,3.0,1.0,1.75
Valaisanne Lager,Euro Pale Lager,Feldschlösschen Beverages Group,1.5,2.5,1.5,1.5,1.75
"Harboe Pilsner 2,8%",Euro Pale Lager,Harboes Bryggeri A/S,1.5,1.5,2.5,1.5,1.75
Tabu,American Adjunct Lager,Brasserie de Tahiti S.A.,1.5,2.5,1.5,1.5,1.75
Barking Fish Porter,American Porter,Two Rows Restaurant And Brewery,1.5,2.0,2.0,1.5,1.75
Carlton Dry,American Adjunct Lager,"Carlton & United Breweries, Ltd.",1.5,2.0,1.5,2.0,1.75
Cuvée Des Hauts Voués De L'Avouerie D'Anthisnes,Belgian Strong Pale Ale,Brasserie de Silly S.A.,2.0,2.0,1.5,1.5,1.75
Ole Cotton Top Red,American Amber / Red Ale,Brewery At The Bay / Put-In-Bay Brewing Co.,1.5,2.0,2.0,1.5,1.75
Natural Draft,American Adjunct Lager,Granville Island Brewery,2.0,1.5,2.0,1.5,1.75
Duke's Big Ass Bock,Weizenbock,The Wheat Beer Company,1.5,3.5,1.0,1.0,1.75
Bare Tree Weiss Wine Vintage 2003,Wheatwine,Two Brothers Brewing Company,1.5,2.5,1.5,1.5,1.75
"Risingsbo 1856 2,8%",Euro Pale Lager,Spendrups Bryggeri AB,2.0,2.0,1.5,1.5,1.75
Triple 777,Euro Strong Lager,Minhas Craft Brewery,1.5,2.0,1.5,2.0,1.75
McNeill's Warlord Imperial IPA,American Double / Imperial IPA,McNeill's Brewery,1.0,2.0,2.0,2.0,1.75
Of Love & Regret (Import Series Vol. #1),Herbed / Spiced Beer,Stillwater Artisanal Ales,2.0,1.5,2.0,1.5,1.75
Erable,Herbed / Spiced Beer,Le Cheval Blanc,2.0,1.0,2.0,2.0,1.75
VB Raw Dry Lager,Light Lager,"Carlton & United Breweries, Ltd.",1.5,2.0,2.0,1.5,1.75
Chocolate Porter,American Porter,Southend Brewery & Smokehouse,2.0,2.0,1.5,1.5,1.75
TRUFFE,Belgian Pale Ale,Ferme De Laubicherie,1.0,2.0,2.0,2.0,1.75
Capital Alt Ale,Altbier,The Tap Brewing Co. & Eatery Inc.,1.0,2.0,3.0,1.0,1.75
Bagge Bocköl,Bock,Janake Wine Group AB,2.0,1.5,2.0,1.5,1.75
Hop Project #44,American IPA,Yazoo Brewing Company,1.0,2.0,2.5,1.5,1.75
I.C. Light Mango,Light Lager,Pittsburgh Brewing Co.,1.5,2.0,1.5,2.0,1.75
Copper Penny Scottish Ale,Scottish Ale,Uncle Buck's Brewery & Steakhouse,1.5,1.0,3.0,1.5,1.75
XXXX Export Gold,American Adjunct Lager,Castlemaine Perkins,2.0,1.5,2.0,1.5,1.75
Mountain Creek Classic Lager,American Pale Lager,Minhas Craft Brewery,1.5,2.0,2.0,1.5,1.75
Carta Blanca,American Adjunct Lager,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",2.0,1.5,1.5,2.0,1.75
Rhinebecker Extra,Euro Pale Lager,Karlsberg Brauerei,1.5,1.5,2.0,2.0,1.75
La Dragonne,Herbed / Spiced Beer,BFM Brasserie Des Franches-Montagnes,1.0,2.5,2.5,1.0,1.75
TT Green Lager,Euro Pale Lager,Galatea Spirits,1.5,1.5,2.5,1.5,1.75
Rock Light,Light Lager,Latrobe Brewing Co.,2.5,1.5,1.5,1.5,1.75
Ringnes Extra Gold,Euro Pale Lager,Ringnes Bryggeri (Carlsberg),1.5,2.5,1.5,1.5,1.75
Preminger,Euro Pale Lager,Biha&#263;ka Pivovara,1.5,1.5,2.0,2.0,1.75
"Åbro Kung 5,2%",Euro Pale Lager,Åbro Bryggeri,1.5,1.5,2.0,2.0,1.75
Hoeksch Dubbel,Dubbel,Hoeksche Waard Bierbrouwerij,1.0,1.5,2.0,2.0,1.625
White Cloud Ale,American Amber / Red Ale,Sun Valley Brewing Company,1.0,1.5,3.0,1.0,1.625
Wildbräu Landpils,German Pilsener,Brauerei Grandauer - Wildbräu Grafing vor München,2.0,1.5,1.5,1.5,1.625
Åbro Original Lättöl,Euro Pale Lager,Åbro Bryggeri,2.0,1.5,1.5,1.5,1.625
Big Easy Blonde,Munich Helles Lager,Hyde Park Brewing Company,1.5,1.5,2.0,1.5,1.625
Buffalo Brewery Stout,American Stout,Buffalo Brewery (Aus.),1.5,1.5,1.5,2.0,1.625
Strawberry Harvest Lager,Fruit / Vegetable Beer,Abita Brewing Co.,2.0,1.0,2.5,1.0,1.625
Smashing Berry Ale,Fruit / Vegetable Beer,Hoppin' Frog Brewery,1.0,2.0,2.5,1.0,1.625
Asahi Super Malt,Euro Pale Lager,Asahi Breweries Ltd,1.0,2.5,1.5,1.5,1.625
Boag's Draught Light,Light Lager,J. Boag & Son Brewing,1.5,1.5,2.0,1.5,1.625
Tuborg Lemons,Fruit / Vegetable Beer,Tuborgs Bryggerier A/S,1.5,1.5,2.0,1.5,1.625
Timmermans Framboise Lambic,Lambic - Fruit,Brouwerij Timmermans-John Martin N.V.,1.5,1.5,2.0,1.5,1.625
Wallhall Weizen,Hefeweizen,Wallhall Brauhaus Im Lamm,1.5,1.5,2.0,1.5,1.625
"Pripps Blå Light 3,5%",Light Lager,Carlsberg Sverige AB,1.5,2.0,1.5,1.5,1.625
Masthead Island Pils,German Pilsener,Masthead Brewery,1.5,1.5,2.0,1.5,1.625
Blanche De Meteor,Witbier,Brasserie Meteor,1.5,1.0,2.0,2.0,1.625
"Anderssons Extra 7,2%",Euro Strong Lager,Åbro Bryggeri,1.5,1.5,2.0,1.5,1.625
Red Star Premium,American Adjunct Lager,Brasserie Cardinal,1.5,3.0,1.0,1.0,1.625
BrewDog Paradox Smokehead (Batch 015) - Smokehead,American Double / Imperial Stout,BrewDog,1.5,2.0,2.0,1.0,1.625
La Tropical,American Adjunct Lager,Cerveceria La Tropical Brewmasters,2.0,1.5,1.5,1.5,1.625
Hopdaemon Bewitched,Herbed / Spiced Beer,Hopdaemon Brewery Company,1.5,1.5,2.0,1.5,1.625
Masthead Alpha Pale Ale,English Pale Ale,Masthead Brewery,1.5,1.5,2.0,1.5,1.625
White Birch Commemoration Ale,American Wild Ale,White Birch Brewing,1.5,1.5,1.5,2.0,1.625
Mexicali Light,Light Lager,Cervecera Mexicana S.A. De C.V.,1.5,2.0,1.5,1.5,1.625
Hoeksch Speciaalbier,Belgian Dark Ale,Hoeksche Waard Bierbrouwerij,1.0,2.5,1.0,2.0,1.625
That's What I'm Talkin' 'Bout Rolled Oat Stout,Oatmeal Stout,Pearl Street Brewery,1.0,3.5,1.0,1.0,1.625
Megalodon,American Strong Ale,Pacific Coast Brewing Company,1.0,1.5,2.5,1.5,1.625
"Pripps Julöl 2,2%",Vienna Lager,Carlsberg Sverige AB,1.5,1.0,2.5,1.5,1.625
Neumarkt Premium,Czech Pilsener,S.C. Bere Mure&#351;,1.5,1.5,2.0,1.5,1.625
Philadelphia Beer,American Adjunct Lager,Middle East International Investments Group/MEIIG,1.5,2.0,1.5,1.5,1.625
Tuborg Lager (Red / Rød),Euro Pale Lager,Tuborgs Bryggerier A/S,1.5,1.5,2.0,1.5,1.625
Crown Gold,American Adjunct Lager,Crown Beverages,2.0,1.5,1.5,1.5,1.625
Sausa Weizen,Hefeweizen,Vecchio Birraio,1.5,2.0,1.5,1.5,1.625
Big Flats 1901,American Adjunct Lager,World Brews,1.5,1.0,3.0,1.0,1.625
Nova Schin Malzbier,Schwarzbier,Brasil Kirin,1.0,2.0,2.5,1.0,1.625
Felinfoël Stout,English Stout,"Felinfoel Brewery Company, Ltd.",1.5,1.5,2.0,1.5,1.625
Light Brigade,Light Lager,Pittsburgh Brewing Co.,2.0,1.5,1.0,2.0,1.625
Slavutich Svitle,Euro Pale Lager,Slavutych Brewery,1.5,1.5,1.5,2.0,1.625
Side Pocket High Gravity Ale,American Malt Liquor,"City Brewing Company, LLC",1.5,1.5,1.5,2.0,1.625
Hoopla,English Pale Ale,Brasserie Fischer / Fischer Biere d' Alsace,1.0,3.0,1.0,1.5,1.625
Faxe Free,Low Alcohol Beer,Royal Unibrew A/S,2.0,1.5,2.0,1.0,1.625
Yardy,Light Lager,Big City Brewing CO LTD,1.0,2.0,1.5,2.0,1.625
Små Vesen Kvernknurr ESB Spesial,Extra Special / Strong Bitter (ESB),Små Vesen Bryggeri,1.5,2.0,1.5,1.5,1.625
Whistle Whetting Wheat,Hefeweizen,Manayunk Brewery and Restaurant,2.0,1.5,1.5,1.5,1.625
Hahn Ice,American Adjunct Lager,Hahn Brewing Co. Pty. Ltd.,1.5,1.5,2.5,1.0,1.625
Game Day Ice,American Adjunct Lager,"City Brewing Company, LLC",2.0,1.5,2.0,1.0,1.625
Hoppy Public Domaine,Bière de Garde,Two Brothers Brewing Company,1.0,2.0,2.0,1.5,1.625
Thirsty Buzzard Cerveza,American Adjunct Lager,Beck's Sports Brewery,1.5,2.5,1.5,1.0,1.625
Crystal Premium,American Adjunct Lager,Cervejaria Petrópolis,1.5,1.5,2.0,1.5,1.625
Baltika Big Mug Amber (Kpykka)),American Amber / Red Lager,Baltika Breweries,1.5,1.0,2.0,2.0,1.625
Adelskronen Pils,German Pilsener,Lindenbräu,2.0,1.5,1.5,1.5,1.625
Petra Premium,Schwarzbier,Cervejaria Petrópolis,1.0,2.5,1.5,1.5,1.625
Heineken Premium Light Lager,Light Lager,Heineken Nederland B.V.,1.0,2.5,2.0,1.0,1.625
Trafalgar Maple Bock,Bock,Trafalgar Ales & Meads,1.5,2.0,1.5,1.5,1.625
Trafalgar Bock,Bock,Trafalgar Ales & Meads,1.5,2.0,2.0,1.0,1.625
Yarpivo Crystal Wheat (Kristalnoye Pshenichnoye),Kristalweizen,Baltika Breweries,1.5,1.5,2.0,1.5,1.625
Totally Dirt Cheap Light Beer,Light Lager,Pittsburgh Brewing Co.,1.5,1.0,2.0,2.0,1.625
Moskovskoye Bochkovoye,Euro Pale Lager,Ostankinskiy Pivovarinniy Zavod,1.5,1.5,2.0,1.5,1.625
Desert Pale Ale,American Pale Ale (APA),Indian Wells Brewing Company,1.0,2.0,2.5,1.0,1.625
Trade Winds IPA,English India Pale Ale (IPA),Gulf Brewery,1.5,1.5,1.5,2.0,1.625
Hot Tail Ale,English Pale Ale,Falls Brewing Company,1.5,2.0,2.0,1.0,1.625
Yella Belly Organic Ale,English Pale Ale,George Bateman and Son Ltd. / Batemans Brewery,1.5,1.5,2.0,1.5,1.625
Founders Homegrown Spite (Mild),American Pale Ale (APA),Founders Brewing Company,1.5,2.0,1.5,1.5,1.625
Whirly Bird,Oatmeal Stout,Brau Brothers Brewing Co. LLC,1.5,2.0,2.0,1.0,1.625
Krasniy Vostok Originalnoye,Euro Pale Lager,Krasnyj Vostok,1.0,2.0,2.0,1.5,1.625
Original Oettinger Malz,Low Alcohol Beer,Oettinger International Getränke-Vertriebs GmbH,1.5,1.5,2.0,1.5,1.625
Bootie Lager,American Adjunct Lager,Bootie Brewing Company,1.5,1.5,2.0,1.5,1.625
Ducassis,Fruit / Vegetable Beer,Brasserie Des Géants,1.5,2.0,1.0,2.0,1.625
Red Rock Dunkel Weizen,Dunkelweizen,Red Rock Brewing Company,0.0,2.0,2.5,2.0,1.625
Tejas,Bock,Minhas Craft Brewery,1.0,2.0,2.0,1.5,1.625
Super Des Fagnes Malte à Whisky,Belgian Pale Ale,Brasserie Des Fagnes,1.0,2.0,2.0,1.5,1.625
Blue Cowrie,American Adjunct Lager,Hebei Lanbei Liquor Group,1.5,2.0,1.5,1.5,1.625
Iceni Ported Porter,American Porter,Iceni Brewery,1.5,1.5,2.0,1.5,1.625
Hussong's,American Adjunct Lager,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1.5,1.5,2.0,1.5,1.625
Gulf Lager,American Adjunct Lager,Castlemaine Perkins,1.5,1.5,2.0,1.5,1.625
Schlitz O.M.L. (Malt Liquor),American Malt Liquor,JOS. Schlitz Brewing Co. (Pabst),1.5,1.5,2.0,1.5,1.625
Chihuahua,American Adjunct Lager,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1.5,2.0,1.5,1.5,1.625
Simpatico,American Adjunct Lager,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1.5,2.0,2.0,1.0,1.625
"Arboga 10,2",Euro Strong Lager,Galatea Spirits,1.5,1.0,2.0,2.0,1.625
Czar's Choice Russian Imperial Stout,Russian Imperial Stout,Delafield Brewhaus,1.5,1.5,2.0,1.5,1.625
St. Bruno Bière Brune Sur Lie,Flanders Oud Bruin,Micro-Brasserie Breughel,1.0,1.5,2.5,1.5,1.625
Lingen's Blond,Euro Pale Lager,Heineken Nederland B.V.,1.5,1.5,2.0,1.5,1.625
Lubelska,Czech Pilsener,Perla Browary Lubelskie S.A.,1.5,1.5,2.0,1.5,1.625
Permyakov Khmelnoye Pivo,Euro Pale Lager,Pivovariya Solenoukhov,1.5,1.5,2.0,1.5,1.625
He'Brew Origin Pomegranate Ale - Barrel-Aged,American Strong Ale,Shmaltz Brewing Company,1.5,3.0,1.0,1.0,1.625
El Rey Mexican Style Ale,American Adjunct Lager,Sprecher Brewing Company,1.5,1.5,2.0,1.5,1.625
Kopparbergs Special Brew Super X-strong,Euro Strong Lager,Kopparbergs Bryggeri AB (Sofiero - Banco - Zeunerts),1.5,1.0,2.0,2.0,1.625
Hansa Pils,German Pilsener,Dortmunder Actien Brauerei / DAB,2.0,1.5,1.5,1.5,1.625
Brutal Brewing Cheap Thrills,Euro Pale Lager,Spendrups Bryggeri AB,1.5,1.5,1.5,2.0,1.625
Brava Light,Light Lager,Lakeport Brewing Company,1.5,2.0,1.5,1.5,1.625
Kopparbergs Elk Brew X-Strong,Euro Strong Lager,Kopparbergs Bryggeri AB (Sofiero - Banco - Zeunerts),1.5,1.5,1.5,2.0,1.625
DB Draught,Euro Pale Lager,DB Breweries Ltd.,2.0,1.5,1.5,1.5,1.625
Colón Mestiza,American Porter,Palos De Moguer - 82,1.5,2.0,1.5,1.5,1.625
Londoner's Pride Cream Bitter,English Bitter,"Londoner Brew Pub, The",1.5,1.5,1.5,2.0,1.625
Vitale Aux Bleuets,Fruit / Vegetable Beer,Le Grimoire,1.0,2.5,1.5,1.5,1.625
Desert Amber,American Amber / Red Ale,Sonoran Brewing Company,2.0,1.0,1.5,2.0,1.625
Texas Tornado,American Pale Ale (APA),"Great Grains Brewery, Inc.",1.5,1.5,1.5,2.0,1.625
Bière Blonde De Tradition - Bière De Luxe,Euro Pale Lager,Brasserie De Saint Omer,2.0,2.0,1.0,1.5,1.625
LPA (Lauren's Pale Ale),English Pale Ale,Seven Brides Brewing,1.5,2.0,1.5,1.5,1.625
JT Schmid's Bock,Bock,JT Schmid's Restaurant & Brewery,1.5,1.5,2.0,1.5,1.625
"Finkbräu Pils 2,1%",Euro Pale Lager,Oettinger Brauerei,1.5,1.5,2.0,1.5,1.625
La Brasse-Temps Des Citron,Fruit / Vegetable Beer,Le Brasse-Temps (Mons) / Microbrasserie Le Brasse-Temps,1.0,2.0,1.5,2.0,1.625
Carlton Premium Dry,American Adjunct Lager,"Carlton & United Breweries, Ltd.",1.5,1.5,2.5,1.0,1.625
La Brasse-Temps Des Cerises,Fruit / Vegetable Beer,Le Brasse-Temps (Mons) / Microbrasserie Le Brasse-Temps,1.5,2.0,1.5,1.5,1.625
St. Pacome,Lambic - Fruit,Micro-Brasserie Breughel,1.5,2.0,1.5,1.5,1.625
"TOMP Guldkällan 5,7%",Euro Pale Lager,TOMP Beer & Spirits,1.5,1.5,2.0,1.5,1.625
Cranberry Special Ale,Fruit / Vegetable Beer,Pioneer Brewing Company,1.5,2.0,1.5,1.5,1.625
Two Palms High Desert Hefeweisen,American Pale Wheat Ale,Portland Brewing Company,2.0,1.5,1.5,1.5,1.625
Chocolate Oatmeal Stout,Oatmeal Stout,Lefty's Brewing Company,1.5,1.5,2.0,1.5,1.625
Huebert's Old Tyme Lager,American Adjunct Lager,Huebert Brewing Company,1.0,2.5,1.5,1.5,1.625
Spendrups Premium Lager Alkoholfri,Low Alcohol Beer,Spendrups Bryggeri AB,1.5,1.5,2.0,1.5,1.625
Mary-Jo (The Hemp Beer),Herbed / Spiced Beer,M&#283;stský Pivovar Platan S.r.o.,1.5,1.5,2.5,1.0,1.625
Portland Original Traditional Ginger Beer,Herbed / Spiced Beer,James Squire Brewhouse / Portland Hotel,1.5,1.5,2.0,1.5,1.625
Beck's Green Lemon,Fruit / Vegetable Beer,Brauerei Beck & Co.,1.5,2.0,1.5,1.5,1.625
Crossroads,Cream Ale,Back Street Brewery,1.0,2.0,2.5,1.0,1.625
"Hoegaarden 0,0",Witbier,Brouwerij van Hoegaarden,1.5,2.0,1.5,1.5,1.625
Mad Cow IPA,American IPA,Farside Brew Pub,1.5,1.0,2.0,2.0,1.625
Abita Select Barleywine (DUPLICATE),American Barleywine,Abita Brewing Co.,2.0,2.0,1.0,1.5,1.625
Víking Lager,Euro Pale Lager,Viking Brewery - Vifilfell Ltd.,2.0,1.0,1.5,2.0,1.625
Harry's Premium Lager (HPL),American Adjunct Lager,Harry's International Pte Ltd,1.5,1.5,1.5,2.0,1.625
Traditional Shandy,Fruit / Vegetable Beer,Simonds Farsons Cisk Plc.,1.0,2.0,2.0,1.5,1.625
Kneewalker Double IPA,American Double / Imperial IPA,SandLot Brewery @ Coors Field,1.5,1.5,2.0,1.5,1.625
Dog Bite High Gravity Lager,American Malt Liquor,Genesee Brewing Co. / Dundee Brewing Co.,2.0,1.0,2.0,1.5,1.625
Schöfferhofer Eis-Kristall,Kristalweizen,Binding-Brauerei AG,1.5,2.0,1.0,1.5,1.5
Creekside Silent Night Imperial Stout,American Double / Imperial Stout,Creekside Brewing Company,1.5,2.5,1.0,1.0,1.5
High Noon Honey Wheat,American Pale Wheat Ale,Slab City Brewing Company,1.0,2.0,1.5,1.5,1.5
Martens Low Carbohydrate,Light Lager,Brouwerij Martens NV,1.0,2.0,2.0,1.0,1.5
D'HamNation,Herbed / Spiced Beer,Les Brasseurs du Hameau,1.5,1.5,1.5,1.5,1.5
De Zwarte Ruiter,Belgian Dark Ale,Gulpener Bierbrouwerij B.V.,1.0,2.0,1.5,1.5,1.5
BluCreek Herbal Ale,Herbed / Spiced Beer,Pioneer Brewing Company,1.5,1.5,1.5,1.5,1.5
Rockhopper Import Lager,American Adjunct Lager,Cervecera CCU Chile Ltda,1.0,2.0,1.5,1.5,1.5
Stuttgarter Hofbräu Alkoholfrei,Low Alcohol Beer,Stuttgarter Hofbräu AG,1.5,1.5,1.5,1.5,1.5
Old Milwaukee Non Alcoholic,Low Alcohol Beer,Pabst Brewing Company,1.0,1.5,1.5,2.0,1.5
Bavaria Blues,American Adjunct Lager,Cerveceria Costa Rica,1.5,1.5,1.5,1.5,1.5
Falcon Bayersky 2.1%,Vienna Lager,Carlsberg Sverige AB,1.5,1.0,1.0,2.5,1.5
Hike Premium Beer,American Adjunct Lager,Obolon Brewery,1.5,1.5,1.5,1.5,1.5
Lobster Lovers Porter,English Porter,Rinkuškiai Alaus Darykloje,1.0,2.0,1.0,2.0,1.5
La Gwilh,Belgian Pale Ale,Fabrique De Bière Des Diaoulig,1.5,1.5,1.5,1.5,1.5
Keystone Premium,American Adjunct Lager,Coors Brewing Company,2.0,1.0,1.5,1.5,1.5
La Gallante,Herbed / Spiced Beer,Ferme Brasserie Schoune,1.5,1.5,1.5,1.5,1.5
Dansk Fadøl,Euro Pale Lager,Kopparbergs Bryggeri AB (Sofiero - Banco - Zeunerts),1.0,1.5,2.0,1.5,1.5
Ramdham,American Stout,Les Brasseurs du Hameau,1.0,2.0,1.5,1.5,1.5
Bavaria Light,Light Lager,Cerveceria Costa Rica,1.5,1.5,1.5,1.5,1.5
Tenebreuse,American Stout,Le Sergent Recruteur,1.0,2.0,1.5,1.5,1.5
Gold Beer,Euro Strong Lager,Les Brasseurs de Gayant,1.5,1.5,1.5,1.5,1.5
Pale Ale Miel Et Houblons,American Pale Ale (APA),Les Brasseurs du Hameau,1.5,1.5,1.5,1.5,1.5
E-Fresh,Czech Pilsener,Orchard Street Brewery,1.0,2.0,2.0,1.0,1.5
'Nilla Stout,American Stout,192 Brewing Company,1.0,3.0,1.0,1.0,1.5
Vitale Aux Pêches,Fruit / Vegetable Beer,Le Grimoire,1.5,1.5,1.5,1.5,1.5
Ambar Green,Low Alcohol Beer,La Zaragozana S.A.,1.0,1.5,1.5,2.0,1.5
Premium Light,American Adjunct Lager,Mahou S.A.,1.5,2.0,1.0,1.5,1.5
Schincariol Pilsen,German Pilsener,Brasil Kirin,1.5,1.5,1.5,1.5,1.5
Louwaege's Kriek,Lambic - Fruit,Brouwerij Louwaege,1.0,2.0,2.0,1.0,1.5
J. Boag's Original Bitter,American Adjunct Lager,J. Boag & Son Brewing,1.5,1.5,1.5,1.5,1.5
Roughrider Pilsner,American Adjunct Lager,The Tap Brewing Co. & Eatery Inc.,1.5,1.5,1.5,1.5,1.5
Hr. Frederiksen Whisky Barrel,American Double / Imperial Stout,Amager Bryghus,1.0,1.0,3.0,1.0,1.5
North Beach Ale,American Pale Ale (APA),San Francisco Brewing Company,1.5,1.5,1.5,1.5,1.5
Santa's Little Helper 2010 - Rum Barrel Aged,Belgian Strong Dark Ale,Mikkeller ApS,1.0,1.5,2.0,1.5,1.5
Cheers X-tra Beer,American Adjunct Lager,Thai Asia Pacific Brewery Company Limited,1.5,2.0,1.5,1.0,1.5
Bufadora,Maibock / Helles Bock,Consorcio Cervecero De Baja California ( La Taberna TJ ),1.0,2.5,1.5,1.0,1.5
Hub City Brown Ale,American Brown Ale,Hub City Brewing Company,1.0,2.0,2.0,1.0,1.5
LCL Lager,Euro Pale Lager,Federation Brewery Ltd,1.5,1.5,1.5,1.5,1.5
Flame Beer,American Adjunct Lager,DB Breweries Ltd.,1.5,1.5,1.5,1.5,1.5
Rousse D'Hiver,Herbed / Spiced Beer,Les Frères Houblon Microbrasserie,1.5,1.5,2.0,1.0,1.5
Kelt 12°,Czech Pilsener,Pivovar Zlaty Bazant a.s.,1.0,1.0,1.5,2.5,1.5
Lillehammer Brewery Stout,Irish Dry Stout,Lillehammer Bryggeri AS,1.0,3.0,1.0,1.0,1.5
Great Dane Pale Ale,American Pale Ale (APA),Solvang Brewing Company,1.0,2.0,2.0,1.0,1.5
Kleines Eifeler Dunkel,Munich Dunkel Lager,Kleines Eifeler Brauhaus,1.0,2.0,1.5,1.5,1.5
Bighead,Light Lager,Burleigh Brewing Co.,1.5,2.5,1.0,1.0,1.5
Ridin' Dirty,American Malt Liquor,Fort Garry Brewing Company Ltd.,1.5,1.0,1.5,2.0,1.5
Schierlinger Pils,German Pilsener,Spezial Brauerei Schierling GmbH,1.5,1.5,1.5,1.5,1.5
King Billy,English Pale Ale,Cropton Brewery,1.0,2.0,2.0,1.0,1.5
Veritas 009,American Wild Ale,The Lost Abbey,1.0,1.5,2.0,1.5,1.5
Imperial Silver,American Adjunct Lager,Cerveceria Costa Rica,1.5,1.5,1.5,1.5,1.5
Harboe Dunkel,Munich Dunkel Lager,Harboes Bryggeri A/S,1.5,2.0,1.0,1.5,1.5
Ledenika Special,Czech Pilsener,Pivovaren Zavod Ledenika,1.5,1.0,2.0,1.5,1.5
La Tour-Menthe,Herbed / Spiced Beer,La Tour A Bières,1.5,1.5,1.5,1.5,1.5
Krasny Vostok Extra,Euro Strong Lager,Krasniy Vostok,1.5,2.0,1.5,1.0,1.5
La Limette De Duluth,Herbed / Spiced Beer,AMB - Maître Brasseur,1.5,1.5,2.0,1.0,1.5
Ô Fruit Orange,Fruit / Vegetable Beer,Brasseurs De Montréal,1.5,1.5,1.5,1.5,1.5
Magadanskoye Barkhatnoye,Vienna Lager,Magadanskaya Gruppa OAO,1.0,2.5,1.5,1.0,1.5
Agent 99,Quadrupel (Quad),The Livery,1.5,1.5,1.5,1.5,1.5
Ô Fruit Pomme,Fruit / Vegetable Beer,Brasseurs De Montréal,1.5,1.5,1.5,1.5,1.5
Harboe Premium Traditional Pilsner 4.6%,Euro Pale Lager,Harboes Bryggeri A/S,1.5,2.0,1.0,1.5,1.5
Coopers Light Beer,Light Lager,Coopers Brewery Limited,1.5,1.0,2.0,1.5,1.5
Kronenbourg Tradition Allemande,Euro Pale Lager,Brasseries Kronenbourg,1.5,1.5,1.5,1.5,1.5
Sunshine Coast Robinsons Hot Chilli Beer,Fruit / Vegetable Beer,"Sunshine Coast Brewery, The",1.0,3.0,1.0,1.0,1.5
Molson .5,Low Alcohol Beer,Molson Coors Canada,1.0,3.0,1.0,1.0,1.5
Jack's Lantern,Pumpkin Ale,O'so Brewing Company,1.5,1.0,2.5,1.0,1.5
Gaiais Alus Walter,Euro Pale Lager,C&#275;su Alus Darîtava,1.0,2.0,1.5,1.5,1.5
Dunwoodie's American Brown Ale,English Brown Ale,Old European Brewing Company,1.0,2.5,1.0,1.5,1.5
Gros Cochon,Light Lager,Groupe Geloso,1.5,1.5,1.5,1.5,1.5
